Country,Year,BirthRate
United Kingdom,1964,18.8
Georgia,1964,22.155
Ghana,1964,47.603
Gibraltar,1964,47.603
Guinea,1964,49.172
"Gambia, The",1964,48.547
Guinea-Bissau,1964,38.463
Equatorial Guinea,1964,40.546
Greece,1964,18.0
Grenada,1964,37.002
Greenland,1964,37.002
Guatemala,1964,45.54
Guam,1964,34.86
Guyana,1964,41.221
High income,1964,41.221
"Hong Kong SAR, China",1964,30.7
Honduras,1964,49.229
Heavily indebted poor countries (HIPC),1964,49.229
Croatia,1964,49.229
Haiti,1964,42.733
Hungary,1964,13.1
Indonesia,1964,43.61
India,1964,43.61
Ireland,1964,22.4
"Iran, Islamic Rep.",1964,45.268
Iraq,1964,43.896
Iceland,1964,25.2
Israel,1964,25.7
Italy,1964,19.7
Jamaica,1964,19.7
Jordan,1964,52.911
Japan,1964,17.8
Kazakhstan,1964,17.8
Kenya,1964,50.825
Kyrgyz Republic,1964,50.825
Cambodia,1964,44.834
Kiribati,1964,44.834
St. Kitts and Nevis,1964,44.834
"Korea, Rep.",1964,44.834
Kosovo,1964,44.834
Kuwait,1964,46.534
Latin America & Caribbean (developing only),1964,46.534
Lao PDR,1964,42.58
Lebanon,1964,36.987
Liberia,1964,53.002
Libya,1964,49.222
St. Lucia,1964,49.222
Latin America & Caribbean (all income levels),1964,49.222
Least developed countries: UN classification,1964,49.222
Low income,1964,49.222
Liechtenstein,1964,49.222
Sri Lanka,1964,49.222
Lower middle income,1964,49.222
Low & middle income,1964,49.222
Lesotho,1964,42.364
Lithuania,1964,42.364
Luxembourg,1964,15.8
Latvia,1964,15.8
"Macao SAR, China",1964,28.026
Morocco,1964,49.671
Monaco,1964,49.671
Moldova,1964,22.638
Madagascar,1964,48.076
Maldives,1964,40.346
Middle East & North Africa (all income levels),1964,40.346
Mexico,1964,44.358
Marshall Islands,1964,44.358
Middle income,1964,44.358
"Macedonia, FYR",1964,28.084
Mali,1964,48.326
Malta,1964,19.8
Myanmar,1964,41.05
Middle East & North Africa (developing only),1964,41.05
Montenegro,1964,12.658
Mongolia,1964,43.021
Northern Mariana Islands,1964,43.021
Mozambique,1964,48.423
Mauritania,1964,49.075
Mauritius,1964,38.9
Malawi,1964,55.024
Malaysia,1964,41.881
Mayotte,1964,44.735
North America,1964,44.735
Namibia,1964,42.192
New Caledonia,1964,42.192
Niger,1964,57.611
Nigeria,1964,47.165
Nicaragua,1964,47.579
Netherlands,1964,20.7
High income: nonOECD,1964,20.7
Norway,1964,17.7
Nepal,1964,44.344
New Zealand,1964,24.2
High income: OECD,1964,24.2
OECD members,1964,24.2
Oman,1964,50.297
Pakistan,1964,40.795
Panama,1964,40.16
Peru,1964,45.608
Philippines,1964,42.908
Palau,1964,42.908
Papua New Guinea,1964,42.136
Poland,1964,18.1
Puerto Rico,1964,31.0
"Korea, Dem. Rep.",1964,34.591
Portugal,1964,23.8
Paraguay,1964,40.851
French Polynesia,1964,44.737
Qatar,1964,39.85
Russian Federation,1964,39.85
Rwanda,1964,52.796
South Asia,1964,52.796
Saudi Arabia,1964,48.683
Sudan,1964,46.241
Senegal,1964,49.807
Singapore,1964,32.8
Solomon Islands,1964,43.53
Sierra Leone,1964,46.591
El Salvador,1964,46.731
San Marino,1964,46.731
Somalia,1964,50.875
Serbia,1964,50.875
Sub-Saharan Africa (developing only),1964,50.875
Sub-Saharan Africa (all income levels),1964,50.875
Sao Tome and Principe,1964,50.831
Suriname,1964,43.397
Slovak Republic,1964,43.397
Slovenia,1964,17.9
Sweden,1964,16.0
Swaziland,1964,48.177
Seychelles,1964,48.177
Syrian Arab Republic,1964,47.978
Turks and Caicos Islands,1964,47.978
Chad,1964,45.406
Togo,1964,47.541
Thailand,1964,42.214
Tajikistan,1964,46.088
Turkmenistan,1964,42.56
Tonga,1964,44.024
Trinidad and Tobago,1964,35.217
Tunisia,1964,35.217
Turkey,1964,42.639
Tuvalu,1964,42.639
Tanzania,1964,49.04
Uganda,1964,49.145
Ukraine,1964,49.145
Upper middle income,1964,49.145
Uruguay,1964,20.7
United States,1964,21.1
Uzbekistan,1964,21.1
St. Vincent and the Grenadines,1964,45.205
"Venezuela, RB",1964,45.205
Virgin Islands (U.S.),1964,45.205
Vietnam,1964,45.145
Vanuatu,1964,46.392
World,1964,46.392
Samoa,1964,45.591
"Yemen, Rep.",1964,54.761
South Africa,1964,40.52
Zambia,1964,48.915
Zimbabwe,1964,47.977
Aruba,1965,29.513
Afghanistan,1965,52.168
Angola,1965,53.836
Albania,1965,37.008
Netherlands Antilles,1965,25.518
Arab World,1965,46.57287558
United Arab Emirates,1965,41.232
Argentina,1965,22.761
Armenia,1965,29.232
American Samoa,1965,29.232
Antigua and Barbuda,1965,28.6
Australia,1965,19.6
Austria,1965,17.9
Azerbaijan,1965,37.114
Burundi,1965,44.782
Belgium,1965,16.5
Benin,1965,45.459
Burkina Faso,1965,47.441
Bangladesh,1965,47.055
Bulgaria,1965,15.3
Bahrain,1965,45.861
"Bahamas, The",1965,35.458
Bosnia and Herzegovina,1965,28.146
Belarus,1965,20.76
Belize,1965,41.055
Bermuda,1965,21.725
Bolivia,1965,45.564
Brazil,1965,39.66
Barbados,1965,26.48
Brunei Darussalam,1965,39.835
Bhutan,1965,47.504
Botswana,1965,46.343
Central African Republic,1965,43.721
Canada,1965,21.3
Switzerland,1965,19.1
Channel Islands,1965,17.158
Chile,1965,34.722
China,1965,37.88
Cote d'Ivoire,1965,53.21
Cameroon,1965,44.288
"Congo, Rep.",1965,43.033
Colombia,1965,42.672
Comoros,1965,47.352
Cape Verde,1965,45.571
Costa Rica,1965,40.652
Cuba,1965,34.401
Cayman Islands,1965,34.401
Cyprus,1965,23.163
Czech Republic,1965,14.4
Germany,1965,17.4
Djibouti,1965,50.957
Dominica,1965,50.957
Denmark,1965,18.0
Dominican Republic,1965,47.505
Algeria,1965,49.711
East Asia & Pacific (developing only),1965,39.11678424
East Asia & Pacific (all income levels),1965,36.88775418
Europe & Central Asia (developing only),1965,36.88775418
Europe & Central Asia (all income levels),1965,20.26839853
Ecuador,1965,43.542
"Egypt, Arab Rep.",1965,43.051
Euro area,1965,18.61173643
Eritrea,1965,48.128
Spain,1965,21.0
Estonia,1965,15.2
Ethiopia,1965,47.927
European Union,1965,17.91806203
Finland,1965,17.1
Fiji,1965,39.213
France,1965,17.8
Faeroe Islands,1965,17.8
"Micronesia, Fed. Sts.",1965,42.356
Gabon,1965,31.751
United Kingdom,1965,18.3
Georgia,1965,21.446
Ghana,1965,47.654
Gibraltar,1965,47.654
Guinea,1965,49.128
"Gambia, The",1965,48.691
Guinea-Bissau,1965,37.393
Equatorial Guinea,1965,40.653
Greece,1965,17.7
Grenada,1965,34.581
Greenland,1965,34.581
Guatemala,1965,45.303
Guam,1965,34.164
Guyana,1965,41.041
High income,1965,19.88910309
"Hong Kong SAR, China",1965,28.1
Honduras,1965,49.004
Heavily indebted poor countries (HIPC),1965,48.27739917
Croatia,1965,16.576
Haiti,1965,42.201
Hungary,1965,13.1
Indonesia,1965,43.22
India,1965,44.76
Ireland,1965,22.1
"Iran, Islamic Rep.",1965,45.127
Iraq,1965,44.635
Iceland,1965,24.4
Israel,1965,25.8
Italy,1965,19.1
Jamaica,1965,38.22
Jordan,1965,53.126
Japan,1965,18.7
Kazakhstan,1965,18.7
Kenya,1965,50.738
Kyrgyz Republic,1965,50.738
Cambodia,1965,44.675
Kiribati,1965,44.675
St. Kitts and Nevis,1965,44.675
"Korea, Rep.",1965,34.98
Kosovo,1965,34.98
Kuwait,1965,47.515
Latin America & Caribbean (developing only),1965,39.61835175
Lao PDR,1965,42.569
Lebanon,1965,36.355
Liberia,1965,52.249
Libya,1965,49.331
St. Lucia,1965,41.8
Latin America & Caribbean (all income levels),1965,39.47785488
Least developed countries: UN classification,1965,47.40007768
Low income,1965,46.73943726
Liechtenstein,1965,46.73943726
Sri Lanka,1965,32.9874
Lower middle income,1965,40.8278273
Low & middle income,1965,41.01698906
Lesotho,1965,42.411
Lithuania,1965,18.78
Luxembourg,1965,15.9
Latvia,1965,14.56
"Macao SAR, China",1965,26.128
Morocco,1965,49.339
Monaco,1965,49.339
Moldova,1965,21.582
Madagascar,1965,47.994
Maldives,1965,40.104
Middle East & North Africa (all income levels),1965,45.66448645
Mexico,1965,44.134
Marshall Islands,1965,44.134
Middle income,1965,40.24348792
"Macedonia, FYR",1965,27.397
Mali,1965,48.364
Malta,1965,17.6
Myanmar,1965,40.689
Middle East & North Africa (developing only),1965,46.05486881
Montenegro,1965,12.245
Mongolia,1965,42.86
Northern Mariana Islands,1965,42.86
Mozambique,1965,48.296
Mauritania,1965,48.764
Mauritius,1965,36.0
Malawi,1965,55.265
Malaysia,1965,40.971
Mayotte,1965,45.195
North America,1965,19.57523006
Namibia,1965,42.208
New Caledonia,1965,34.5
Niger,1965,57.743
Nigeria,1965,47.083
Nicaragua,1965,47.001
Netherlands,1965,19.9
High income: nonOECD,1965,30.81707743
Norway,1965,17.8
Nepal,1965,44.254
New Zealand,1965,22.9
High income: OECD,1965,19.33387119
OECD members,1965,21.62824425
Oman,1965,50.222
Pakistan,1965,41.3
Panama,1965,39.912
Peru,1965,45.116
Philippines,1965,42.492
Palau,1965,42.492
Papua New Guinea,1965,42.046
Poland,1965,17.4
Puerto Rico,1965,30.7
"Korea, Dem. Rep.",1965,35.13
Portugal,1965,23.0
Paraguay,1965,40.501
French Polynesia,1965,44.641
Qatar,1965,39.102
Russian Federation,1965,39.102
Rwanda,1965,52.758
South Asia,1965,44.60565954
Saudi Arabia,1965,48.549
Sudan,1965,46.224
Senegal,1965,50.103
Singapore,1965,30.7
Solomon Islands,1965,43.536
Sierra Leone,1965,46.595
El Salvador,1965,46.152
San Marino,1965,46.152
Somalia,1965,50.813
Serbia,1965,50.813
Sub-Saharan Africa (developing only),1965,47.49091531
Sub-Saharan Africa (all income levels),1965,47.48378764
Sao Tome and Principe,1965,50.69
Suriname,1965,42.615
Slovak Republic,1965,19.04
Slovenia,1965,18.5
Sweden,1965,15.9
Swaziland,1965,48.395
Seychelles,1965,48.395
Syrian Arab Republic,1965,47.831
Turks and Caicos Islands,1965,47.831
Chad,1965,45.417
Togo,1965,47.705
Thailand,1965,41.599
Tajikistan,1965,44.717
Turkmenistan,1965,41.41
Tonga,1965,43.219
Trinidad and Tobago,1965,33.553
Tunisia,1965,43.68
Turkey,1965,41.88
Tuvalu,1965,41.88
Tanzania,1965,48.962
Uganda,1965,49.086
Ukraine,1965,16.72
Upper middle income,1965,37.54044021
Uruguay,1965,20.0
United States,1965,19.4
Uzbekistan,1965,41.308
St. Vincent and the Grenadines,1965,44.424
"Venezuela, RB",1965,42.06
Virgin Islands (U.S.),1965,33.1
Vietnam,1965,44.51
Vanuatu,1965,45.793
World,1965,35.73669719
Samoa,1965,44.558
"Yemen, Rep.",1965,54.914
South Africa,1965,39.883
Zambia,1965,49.061
Zimbabwe,1965,47.852
Aruba,1966,28.069
Afghanistan,1966,52.13
Angola,1966,53.585
Albania,1966,36.112
Netherlands Antilles,1966,24.28
Arab World,1966,24.28
United Arab Emirates,1966,40.168
Argentina,1966,22.633
Armenia,1966,27.515
American Samoa,1966,27.515
Antigua and Barbuda,1966,27.515
Australia,1966,19.8
Austria,1966,17.6
Azerbaijan,1966,35.496
Burundi,1966,44.619
Belgium,1966,15.9
Benin,1966,45.714
Burkina Faso,1966,47.428
Bangladesh,1966,47.011
Bulgaria,1966,14.9
Bahrain,1966,44.971
"Bahamas, The",1966,34.398
Bosnia and Herzegovina,1966,26.954
Belarus,1966,26.954
Belize,1966,40.779
Bermuda,1966,20.3
Bolivia,1966,45.519
Brazil,1966,38.637
Barbados,1966,25.456
Brunei Darussalam,1966,38.756
Bhutan,1966,47.399
Botswana,1966,46.235
Central African Republic,1966,43.639
Canada,1966,19.3
Switzerland,1966,18.5
Channel Islands,1966,16.747
Chile,1966,33.476
China,1966,35.05
Cote d'Ivoire,1966,53.155
Cameroon,1966,44.425
"Congo, Rep.",1966,43.092
Colombia,1966,41.923
Comoros,1966,47.112
Cape Verde,1966,44.396
Costa Rica,1966,38.996
Cuba,1966,33.622
Cayman Islands,1966,33.622
Cyprus,1966,22.292
Czech Republic,1966,22.292
Germany,1966,22.292
Djibouti,1966,50.723
Dominica,1966,50.723
Denmark,1966,18.4
Dominican Republic,1966,46.458
Algeria,1966,49.441
East Asia & Pacific (developing only),1966,49.441
East Asia & Pacific (all income levels),1966,49.441
Europe & Central Asia (developing only),1966,49.441
Europe & Central Asia (all income levels),1966,49.441
Ecuador,1966,43.267
"Egypt, Arab Rep.",1966,42.507
Euro area,1966,42.507
Eritrea,1966,47.923
Spain,1966,20.6
Estonia,1966,20.6
Ethiopia,1966,47.842
European Union,1966,47.842
Finland,1966,17.0
Fiji,1966,38.083
France,1966,17.6
Faeroe Islands,1966,17.6
"Micronesia, Fed. Sts.",1966,42.178
Gabon,1966,32.03
United Kingdom,1966,17.9
Georgia,1966,20.752
Ghana,1966,47.645
Gibraltar,1966,47.645
Guinea,1966,49.071
"Gambia, The",1966,48.768
Guinea-Bissau,1966,37.017
Equatorial Guinea,1966,40.661
Greece,1966,17.9
Grenada,1966,32.381
Greenland,1966,32.381
Guatemala,1966,45.059
Guam,1966,33.437
Guyana,1966,40.799
High income,1966,40.799
"Hong Kong SAR, China",1966,25.3
Honduras,1966,48.752
Heavily indebted poor countries (HIPC),1966,48.752
Croatia,1966,48.752
Haiti,1966,41.596
Hungary,1966,13.6
Indonesia,1966,42.809
India,1966,42.809
Ireland,1966,21.6
"Iran, Islamic Rep.",1966,44.908
Iraq,1966,45.194
Iceland,1966,23.8
Israel,1966,25.5
Italy,1966,18.7
Jamaica,1966,18.7
Jordan,1966,53.088
Japan,1966,13.8
Kazakhstan,1966,13.8
Kenya,1966,50.683
Kyrgyz Republic,1966,50.683
Cambodia,1966,44.434
Kiribati,1966,44.434
St. Kitts and Nevis,1966,44.434
"Korea, Rep.",1966,44.434
Kosovo,1966,44.434
Kuwait,1966,48.329
Latin America & Caribbean (developing only),1966,48.329
Lao PDR,1966,42.592
Lebanon,1966,35.686
Liberia,1966,51.351
Libya,1966,49.421
St. Lucia,1966,49.421
Latin America & Caribbean (all income levels),1966,49.421
Least developed countries: UN classification,1966,49.421
Low income,1966,49.421
Liechtenstein,1966,49.421
Sri Lanka,1966,49.421
Lower middle income,1966,49.421
Low & middle income,1966,49.421
Lesotho,1966,42.469
Lithuania,1966,42.469
Luxembourg,1966,15.5
Latvia,1966,15.5
"Macao SAR, China",1966,24.138
Morocco,1966,48.974
Monaco,1966,48.974
Moldova,1966,20.616
Madagascar,1966,47.952
Maldives,1966,39.928
Middle East & North Africa (all income levels),1966,39.928
Mexico,1966,43.976
Marshall Islands,1966,43.976
Middle income,1966,43.976
"Macedonia, FYR",1966,26.738
Mali,1966,48.371
Malta,1966,16.8
Myanmar,1966,40.391
Middle East & North Africa (developing only),1966,40.391
Montenegro,1966,11.837
Mongolia,1966,42.688
Northern Mariana Islands,1966,42.688
Mozambique,1966,48.162
Mauritania,1966,48.456
Mauritius,1966,36.0
Malawi,1966,55.488
Malaysia,1966,40.048
Mayotte,1966,45.705
North America,1966,45.705
Namibia,1966,42.298
New Caledonia,1966,42.298
Niger,1966,57.787
Nigeria,1966,47.038
Nicaragua,1966,46.623
Netherlands,1966,19.2
High income: nonOECD,1966,19.2
Norway,1966,17.9
Nepal,1966,44.149
New Zealand,1966,22.5
High income: OECD,1966,22.5
OECD members,1966,22.5
Oman,1966,50.154
Pakistan,1966,41.81
Panama,1966,39.588
Peru,1966,44.552
Philippines,1966,42.073
Palau,1966,42.073
Papua New Guinea,1966,41.968
Poland,1966,16.8
Puerto Rico,1966,28.9
"Korea, Dem. Rep.",1966,35.731
Portugal,1966,22.7
Paraguay,1966,40.052
French Polynesia,1966,44.336
Qatar,1966,38.247
Russian Federation,1966,38.247
Rwanda,1966,52.717
South Asia,1966,52.717
Saudi Arabia,1966,48.406
Sudan,1966,46.215
Senegal,1966,50.392
Singapore,1966,29.5
Solomon Islands,1966,43.695
Sierra Leone,1966,46.574
El Salvador,1966,45.524
San Marino,1966,45.524
Somalia,1966,50.764
Serbia,1966,50.764
Sub-Saharan Africa (developing only),1966,50.764
Sub-Saharan Africa (all income levels),1966,50.764
Sao Tome and Principe,1966,50.329
Suriname,1966,41.687
Slovak Republic,1966,41.687
Slovenia,1966,18.5
Sweden,1966,15.8
Swaziland,1966,48.62
Seychelles,1966,48.62
Syrian Arab Republic,1966,47.671
Turks and Caicos Islands,1966,47.671
Chad,1966,45.488
Togo,1966,47.868
Thailand,1966,40.866
Tajikistan,1966,43.265
Turkmenistan,1966,40.201
Tonga,1966,42.189
Trinidad and Tobago,1966,31.805
Tunisia,1966,31.805
Turkey,1966,41.195
Tuvalu,1966,41.195
Tanzania,1966,48.87
Uganda,1966,49.026
Ukraine,1966,49.026
Upper middle income,1966,49.026
Uruguay,1966,18.8
United States,1966,18.4
Uzbekistan,1966,18.4
St. Vincent and the Grenadines,1966,43.629
"Venezuela, RB",1966,43.629
Virgin Islands (U.S.),1966,43.629
Vietnam,1966,43.774
Vanuatu,1966,45.197
World,1966,45.197
Samoa,1966,43.447
"Yemen, Rep.",1966,55.1
South Africa,1966,39.268
Zambia,1966,49.156
Zimbabwe,1966,47.724
Aruba,1967,26.721
Afghanistan,1967,52.076
Angola,1967,53.296
Albania,1967,35.245
Netherlands Antilles,1967,23.173
Arab World,1967,23.173
United Arab Emirates,1967,39.056
Argentina,1967,22.552
Armenia,1967,25.922
American Samoa,1967,25.922
Antigua and Barbuda,1967,27.0
Australia,1967,19.4
Austria,1967,17.4
Azerbaijan,1967,33.764
Burundi,1967,44.465
Belgium,1967,15.3
Benin,1967,45.914
Burkina Faso,1967,47.396
Bangladesh,1967,46.989
Bulgaria,1967,15.0
Bahrain,1967,43.826
"Bahamas, The",1967,33.296
Bosnia and Herzegovina,1967,25.794
Belarus,1967,18.6
Belize,1967,40.552
Bermuda,1967,40.552
Bolivia,1967,45.524
Brazil,1967,37.61
Barbados,1967,24.484
Brunei Darussalam,1967,37.828
Bhutan,1967,47.286
Botswana,1967,46.126
Central African Republic,1967,43.532
Canada,1967,18.2
Switzerland,1967,17.9
Channel Islands,1967,16.208
Chile,1967,32.256
China,1967,33.96
Cote d'Ivoire,1967,53.07
Cameroon,1967,44.556
"Congo, Rep.",1967,43.129
Colombia,1967,41.002
Comoros,1967,46.911
Cape Verde,1967,43.269
Costa Rica,1967,37.284
Cuba,1967,32.639
Cayman Islands,1967,32.639
Cyprus,1967,21.413
Czech Republic,1967,14.4
Germany,1967,16.28658548
Djibouti,1967,50.414
Dominica,1967,50.414
Denmark,1967,16.8
Dominican Republic,1967,45.373
Algeria,1967,49.189
East Asia & Pacific (developing only),1967,49.189
East Asia & Pacific (all income levels),1967,49.189
Europe & Central Asia (developing only),1967,49.189
Europe & Central Asia (all income levels),1967,49.189
Ecuador,1967,42.95
"Egypt, Arab Rep.",1967,41.96
Euro area,1967,41.96
Eritrea,1967,47.69
Spain,1967,20.7
Estonia,1967,14.8
Ethiopia,1967,47.727
European Union,1967,47.727
Finland,1967,16.8
Fiji,1967,36.978
France,1967,17.0
Faeroe Islands,1967,17.0
"Micronesia, Fed. Sts.",1967,41.966
Gabon,1967,32.376
United Kingdom,1967,17.5
Georgia,1967,20.117
Ghana,1967,47.577
Gibraltar,1967,47.577
Guinea,1967,49.007
"Gambia, The",1967,48.79
Guinea-Bissau,1967,37.703
Equatorial Guinea,1967,40.522
Greece,1967,18.7
Grenada,1967,30.556
Greenland,1967,30.556
Guatemala,1967,44.824
Guam,1967,32.778
Guyana,1967,40.403
High income,1967,40.403
"Hong Kong SAR, China",1967,23.7
Honduras,1967,48.449
Heavily indebted poor countries (HIPC),1967,48.449
Croatia,1967,15.9
Haiti,1967,40.946
Hungary,1967,14.6
Indonesia,1967,42.362
India,1967,43.2
Ireland,1967,21.1
"Iran, Islamic Rep.",1967,44.609
Iraq,1967,45.539
Iceland,1967,22.2
Israel,1967,23.7
Italy,1967,18.0
Jamaica,1967,37.3
Jordan,1967,52.877
Japan,1967,19.4
Kazakhstan,1967,19.4
Kenya,1967,50.66
Kyrgyz Republic,1967,50.66
Cambodia,1967,44.094
Kiribati,1967,42.0
St. Kitts and Nevis,1967,42.0
"Korea, Rep.",1967,31.9
Kosovo,1967,31.9
Kuwait,1967,48.823
Latin America & Caribbean (developing only),1967,48.823
Lao PDR,1967,42.648
Lebanon,1967,34.997
Liberia,1967,50.306
Libya,1967,49.483
St. Lucia,1967,49.483
Latin America & Caribbean (all income levels),1967,49.483
Least developed countries: UN classification,1967,49.483
Low income,1967,49.483
Liechtenstein,1967,49.483
Sri Lanka,1967,32.107
Lower middle income,1967,32.107
Low & middle income,1967,32.107
Lesotho,1967,42.537
Lithuania,1967,17.7
Luxembourg,1967,14.8
Latvia,1967,14.0
"Macao SAR, China",1967,22.355
Morocco,1967,48.587
Monaco,1967,48.587
Moldova,1967,19.786
Madagascar,1967,47.952
Maldives,1967,39.822
Middle East & North Africa (all income levels),1967,39.822
Mexico,1967,43.864
Marshall Islands,1967,43.864
Middle income,1967,43.864
"Macedonia, FYR",1967,26.08
Mali,1967,48.315
Malta,1967,16.7
Myanmar,1967,40.156
Middle East & North Africa (developing only),1967,40.156
Montenegro,1967,11.445
Mongolia,1967,42.517
Northern Mariana Islands,1967,42.517
Mozambique,1967,48.02
Mauritania,1967,48.146
Mauritius,1967,31.0
Malawi,1967,55.697
Malaysia,1967,39.142
