area,item,element,year,unit,value
Western Africa,Sheep,Export Quantity,1967,Head,810237
Western Africa,Sheep,Export Quantity,1968,Head,907913
Western Africa,Sheep,Export Quantity,1969,Head,860712
Western Africa,Sheep,Export Quantity,1970,Head,853640
Western Africa,Sheep,Export Quantity,1971,Head,871886
Western Africa,Sheep,Export Quantity,1972,Head,896522
Western Africa,Sheep,Export Quantity,1973,Head,823745
Western Africa,Sheep,Export Quantity,1974,Head,784227
Western Africa,Sheep,Export Quantity,1975,Head,812298
Western Africa,Sheep,Export Quantity,1976,Head,766673
Western Africa,Sheep,Export Quantity,1977,Head,658312
Western Africa,Sheep,Export Quantity,1978,Head,706947
Western Africa,Sheep,Export Quantity,1979,Head,790212
Western Africa,Sheep,Export Quantity,1980,Head,855981
Western Africa,Sheep,Export Quantity,1981,Head,998707
Western Africa,Sheep,Export Quantity,1982,Head,879000
Western Africa,Sheep,Export Quantity,1983,Head,850566
Western Africa,Sheep,Export Quantity,1984,Head,850043
Western Africa,Sheep,Export Quantity,1985,Head,821000
Western Africa,Sheep,Export Quantity,1986,Head,752405
Western Africa,Sheep,Export Quantity,1987,Head,799159
Western Africa,Sheep,Export Quantity,1988,Head,734092
Western Africa,Sheep,Export Quantity,1989,Head,695307
Western Africa,Sheep,Export Quantity,1990,Head,762217
Western Africa,Sheep,Export Quantity,1991,Head,777811
Western Africa,Sheep,Export Quantity,1992,Head,952784
Western Africa,Sheep,Export Quantity,1993,Head,838465
Western Africa,Sheep,Export Quantity,1994,Head,815896
Western Africa,Sheep,Export Quantity,1995,Head,885308
Western Africa,Sheep,Export Quantity,1996,Head,974489
Western Africa,Sheep,Export Quantity,1997,Head,973988
Western Africa,Sheep,Export Quantity,1998,Head,928730
Western Africa,Sheep,Export Quantity,1999,Head,888275
Western Africa,Sheep,Export Quantity,2000,Head,968047
Western Africa,Sheep,Export Quantity,2001,Head,1129899
